CUPS;Fecha;Hora;Consumo;Metodo_obtencion
ES0022000004433403RW1P;26/07/2021;8;0,238;R
ES0022000004433403RW1P;26/07/2021;9;0,119;R
ES0022000004433403RW1P;26/07/2021;10;0,127;R
ES0022000004433403RW1P;26/07/2021;11;0,121;R
ES0022000004433403RW1P;26/07/2021;12;0,292;R
ES0022000004433403RW1P;26/07/2021;13;0,295;R
ES0022000004433403RW1P;26/07/2021;14;0,540;R
ES0022000004433403RW1P;26/07/2021;15;0,900;R
ES0022000004433403RW1P;26/07/2021;16;0,948;R
ES0022000004433403RW1P;26/07/2021;17;0,532;R
ES0022000004433403RW1P;26/07/2021;18;0,208;R
ES0022000004433403RW1P;26/07/2021;19;0,283;R
ES0022000004433403RW1P;26/07/2021;20;0,363;R
ES0022000004433403RW1P;26/07/2021;21;0,694;R
ES0022000004433403RW1P;26/07/2021;22;0,558;R
ES0022000004433403RW1P;26/07/2021;23;0,457;R
ES0022000004433403RW1P;26/07/2021;24;0,263;R
ES0022000004433403RW1P;27/07/2021;1;0,159;R
ES0022000004433403RW1P;27/07/2021;2;0,126;R
ES0022000004433403RW1P;27/07/2021;3;0,120;R
ES0022000004433403RW1P;27/07/2021;4;0,122;R
ES0022000004433403RW1P;27/07/2021;5;0,124;R
ES0022000004433403RW1P;27/07/2021;6;0,124;R
ES0022000004433403RW1P;27/07/2021;7;0,128;R
ES0022000004433403RW1P;27/07/2021;8;0,249;R
ES0022000004433403RW1P;27/07/2021;9;0,134;R
ES0022000004433403RW1P;27/07/2021;10;0,135;R
ES0022000004433403RW1P;27/07/2021;11;0,335;R
ES0022000004433403RW1P;27/07/2021;12;0,275;R
ES0022000004433403RW1P;27/07/2021;13;0,254;R
ES0022000004433403RW1P;27/07/2021;14;0,518;R
ES0022000004433403RW1P;27/07/2021;15;0,923;R
ES0022000004433403RW1P;27/07/2021;16;0,779;R
ES0022000004433403RW1P;27/07/2021;17;0,330;R
ES0022000004433403RW1P;27/07/2021;18;0,209;R
ES0022000004433403RW1P;27/07/2021;19;0,203;R
ES0022000004433403RW1P;27/07/2021;20;0,204;R
ES0022000004433403RW1P;27/07/2021;21;0,936;R
ES0022000004433403RW1P;27/07/2021;22;0,580;R
ES0022000004433403RW1P;27/07/2021;23;0,438;R
ES0022000004433403RW1P;27/07/2021;24;0,389;R
ES0022000004433403RW1P;28/07/2021;1;0,131;R
ES0022000004433403RW1P;28/07/2021;2;0,121;R
ES0022000004433403RW1P;28/07/2021;3;0,118;R
ES0022000004433403RW1P;28/07/2021;4;0,103;R
ES0022000004433403RW1P;28/07/2021;5;0,105;R
ES0022000004433403RW1P;28/07/2021;6;0,103;R
ES0022000004433403RW1P;28/07/2021;7;0,106;R
ES0022000004433403RW1P;28/07/2021;8;0,331;R
ES0022000004433403RW1P;28/07/2021;9;0,105;R
ES0022000004433403RW1P;28/07/2021;10;0,118;R
ES0022000004433403RW1P;28/07/2021;11;0,335;R
ES0022000004433403RW1P;28/07/2021;12;0,369;R
ES0022000004433403RW1P;28/07/2021;13;0,263;R
ES0022000004433403RW1P;28/07/2021;14;0,885;R
ES0022000004433403RW1P;28/07/2021;15;0,449;R
ES0022000004433403RW1P;28/07/2021;16;0,420;R
ES0022000004433403RW1P;28/07/2021;17;0,425;R
ES0022000004433403RW1P;28/07/2021;18;0,494;R
ES0022000004433403RW1P;28/07/2021;19;0,577;R
ES0022000004433403RW1P;28/07/2021;20;0,578;R
ES0022000004433403RW1P;28/07/2021;21;0,487;R
ES0022000004433403RW1P;28/07/2021;22;1,325;R
ES0022000004433403RW1P;28/07/2021;23;1,165;R
ES0022000004433403RW1P;28/07/2021;24;0,720;R
ES0022000004433403RW1P;29/07/2021;1;0,168;R
ES0022000004433403RW1P;29/07/2021;2;0,113;R
ES0022000004433403RW1P;29/07/2021;3;0,116;R
ES0022000004433403RW1P;29/07/2021;4;0,127;R
ES0022000004433403RW1P;29/07/2021;5;0,108;R
ES0022000004433403RW1P;29/07/2021;6;0,112;R
ES0022000004433403RW1P;29/07/2021;7;0,111;R
ES0022000004433403RW1P;29/07/2021;8;0,275;R
ES0022000004433403RW1P;29/07/2021;9;0,116;R
ES0022000004433403RW1P;29/07/2021;10;0,117;R
ES0022000004433403RW1P;29/07/2021;11;0,334;R
ES0022000004433403RW1P;29/07/2021;12;0,337;R
ES0022000004433403RW1P;29/07/2021;13;0,215;R
ES0022000004433403RW1P;29/07/2021;14;0,880;R
ES0022000004433403RW1P;29/07/2021;15;0,510;R
ES0022000004433403RW1P;29/07/2021;16;0,126;R
ES0022000004433403RW1P;29/07/2021;17;0,108;R
ES0022000004433403RW1P;29/07/2021;18;0,120;R
ES0022000004433403RW1P;29/07/2021;19;0,113;R
ES0022000004433403RW1P;29/07/2021;20;0,113;R
ES0022000004433403RW1P;29/07/2021;21;0,508;R
ES0022000004433403RW1P;29/07/2021;22;0,759;R
ES0022000004433403RW1P;29/07/2021;23;0,629;R
ES0022000004433403RW1P;29/07/2021;24;0,414;R
ES0022000004433403RW1P;30/07/2021;1;0,252;R
ES0022000004433403RW1P;30/07/2021;2;0,132;R
ES0022000004433403RW1P;30/07/2021;3;0,123;R
ES0022000004433403RW1P;30/07/2021;4;0,103;R
ES0022000004433403RW1P;30/07/2021;5;0,100;R
ES0022000004433403RW1P;30/07/2021;6;0,119;R
ES0022000004433403RW1P;30/07/2021;7;0,108;R
ES0022000004433403RW1P;30/07/2021;8;0,294;R
ES0022000004433403RW1P;30/07/2021;9;0,164;R
ES0022000004433403RW1P;30/07/2021;10;0,176;R
ES0022000004433403RW1P;30/07/2021;11;0,214;R
ES0022000004433403RW1P;30/07/2021;12;0,301;R
ES0022000004433403RW1P;30/07/2021;13;0,301;R
ES0022000004433403RW1P;30/07/2021;14;0,398;R
ES0022000004433403RW1P;30/07/2021;15;0,900;R
ES0022000004433403RW1P;30/07/2021;16;0,606;R
ES0022000004433403RW1P;30/07/2021;17;1,185;R
ES0022000004433403RW1P;30/07/2021;18;1,599;R
ES0022000004433403RW1P;30/07/2021;19;0,654;R
ES0022000004433403RW1P;30/07/2021;20;0,223;R
ES0022000004433403RW1P;30/07/2021;21;0,419;R
ES0022000004433403RW1P;30/07/2021;22;0,728;R
ES0022000004433403RW1P;30/07/2021;23;0,442;R
ES0022000004433403RW1P;30/07/2021;24;0,289;R
ES0022000004433403RW1P;31/07/2021;1;0,219;R
ES0022000004433403RW1P;31/07/2021;2;0,159;R
ES0022000004433403RW1P;31/07/2021;3;0,122;R
ES0022000004433403RW1P;31/07/2021;4;0,119;R
ES0022000004433403RW1P;31/07/2021;5;0,114;R
ES0022000004433403RW1P;31/07/2021;6;0,112;R
ES0022000004433403RW1P;31/07/2021;7;0,112;R
ES0022000004433403RW1P;31/07/2021;8;0,119;R
ES0022000004433403RW1P;31/07/2021;9;0,174;R
ES0022000004433403RW1P;31/07/2021;10;0,398;R
ES0022000004433403RW1P;31/07/2021;11;0,397;R
ES0022000004433403RW1P;31/07/2021;12;0,366;R
ES0022000004433403RW1P;31/07/2021;13;0,424;R
ES0022000004433403RW1P;31/07/2021;14;0,984;R
ES0022000004433403RW1P;31/07/2021;15;0,433;R
ES0022000004433403RW1P;31/07/2021;16;0,436;R
ES0022000004433403RW1P;31/07/2021;17;0,372;R
ES0022000004433403RW1P;31/07/2021;18;0,367;R
ES0022000004433403RW1P;31/07/2021;19;0,512;R
ES0022000004433403RW1P;31/07/2021;20;0,464;R
ES0022000004433403RW1P;31/07/2021;21;0,342;R
ES0022000004433403RW1P;31/07/2021;22;0,472;R
ES0022000004433403RW1P;31/07/2021;23;0,827;R
ES0022000004433403RW1P;31/07/2021;24;0,850;R
ES0022000004433403RW1P;01/08/2021;1;0,331;R
ES0022000004433403RW1P;01/08/2021;2;0,283;R
ES0022000004433403RW1P;01/08/2021;3;0,248;R
ES0022000004433403RW1P;01/08/2021;4;0,169;R
ES0022000004433403RW1P;01/08/2021;5;0,122;R
ES0022000004433403RW1P;01/08/2021;6;0,125;R
ES0022000004433403RW1P;01/08/2021;7;0,127;R
ES0022000004433403RW1P;01/08/2021;8;0,122;R
ES0022000004433403RW1P;01/08/2021;9;0,521;R
ES0022000004433403RW1P;01/08/2021;10;1,047;R
ES0022000004433403RW1P;01/08/2021;11;0,856;R
ES0022000004433403RW1P;01/08/2021;12;0,544;R
ES0022000004433403RW1P;01/08/2021;13;0,549;R
ES0022000004433403RW1P;01/08/2021;14;0,303;R
ES0022000004433403RW1P;01/08/2021;15;0,113;R
ES0022000004433403RW1P;01/08/2021;16;0,130;R
ES0022000004433403RW1P;01/08/2021;17;0,116;R
ES0022000004433403RW1P;01/08/2021;18;0,118;R
ES0022000004433403RW1P;01/08/2021;19;0,112;R
ES0022000004433403RW1P;01/08/2021;20;0,116;R
ES0022000004433403RW1P;01/08/2021;21;0,227;R
ES0022000004433403RW1P;01/08/2021;22;0,477;R
ES0022000004433403RW1P;01/08/2021;23;0,421;R
ES0022000004433403RW1P;01/08/2021;24;0,398;R
ES0022000004433403RW1P;02/08/2021;1;0,299;R
ES0022000004433403RW1P;02/08/2021;2;0,111;R
ES0022000004433403RW1P;02/08/2021;3;0,123;R
ES0022000004433403RW1P;02/08/2021;4;0,100;R
ES0022000004433403RW1P;02/08/2021;5;0,109;R
ES0022000004433403RW1P;02/08/2021;6;0,111;R
ES0022000004433403RW1P;02/08/2021;7;0,101;R
ES0022000004433403RW1P;02/08/2021;8;0,107;R
ES0022000004433403RW1P;02/08/2021;9;0,111;R
ES0022000004433403RW1P;02/08/2021;10;0,110;R
ES0022000004433403RW1P;02/08/2021;11;0,494;R
ES0022000004433403RW1P;02/08/2021;12;0,371;R
ES0022000004433403RW1P;02/08/2021;13;0,348;R
ES0022000004433403RW1P;02/08/2021;14;0,743;R
ES0022000004433403RW1P;02/08/2021;15;0,744;R
ES0022000004433403RW1P;02/08/2021;16;0,422;R
ES0022000004433403RW1P;02/08/2021;17;0,462;R
ES0022000004433403RW1P;02/08/2021;18;0,438;R
ES0022000004433403RW1P;02/08/2021;19;0,511;R
ES0022000004433403RW1P;02/08/2021;20;0,433;R
ES0022000004433403RW1P;02/08/2021;21;0,431;R
ES0022000004433403RW1P;02/08/2021;22;0,538;R
ES0022000004433403RW1P;02/08/2021;23;0,467;R
ES0022000004433403RW1P;02/08/2021;24;0,293;R
ES0022000004433403RW1P;03/08/2021;1;0,197;R
ES0022000004433403RW1P;03/08/2021;2;0,124;R
ES0022000004433403RW1P;03/08/2021;3;0,114;R
ES0022000004433403RW1P;03/08/2021;4;0,105;R
ES0022000004433403RW1P;03/08/2021;5;0,213;R
ES0022000004433403RW1P;03/08/2021;6;0,110;R
ES0022000004433403RW1P;03/08/2021;7;0,250;R
ES0022000004433403RW1P;03/08/2021;8;0,270;R
ES0022000004433403RW1P;03/08/2021;9;0,265;R
ES0022000004433403RW1P;03/08/2021;10;0,433;R
ES0022000004433403RW1P;03/08/2021;11;1,915;R
ES0022000004433403RW1P;03/08/2021;12;0,884;R
ES0022000004433403RW1P;03/08/2021;13;0,632;R
ES0022000004433403RW1P;03/08/2021;14;1,799;R
ES0022000004433403RW1P;03/08/2021;15;0,786;R
ES0022000004433403RW1P;03/08/2021;16;0,438;R
ES0022000004433403RW1P;03/08/2021;17;0,619;R
ES0022000004433403RW1P;03/08/2021;18;0,415;R
ES0022000004433403RW1P;03/08/2021;19;0,945;R
ES0022000004433403RW1P;03/08/2021;20;1,051;R
ES0022000004433403RW1P;03/08/2021;21;0,486;R
ES0022000004433403RW1P;03/08/2021;22;0,831;R
ES0022000004433403RW1P;03/08/2021;23;0,608;R
ES0022000004433403RW1P;03/08/2021;24;0,292;R
ES0022000004433403RW1P;04/08/2021;1;0,329;R
ES0022000004433403RW1P;04/08/2021;2;0,169;R
ES0022000004433403RW1P;04/08/2021;3;0,219;R
ES0022000004433403RW1P;04/08/2021;4;0,147;R
ES0022000004433403RW1P;04/08/2021;5;0,127;R
ES0022000004433403RW1P;04/08/2021;6;0,119;R
ES0022000004433403RW1P;04/08/2021;7;0,110;R
ES0022000004433403RW1P;04/08/2021;8;0,126;R
ES0022000004433403RW1P;04/08/2021;9;0,119;R
ES0022000004433403RW1P;04/08/2021;10;0,122;R
ES0022000004433403RW1P;04/08/2021;11;0,321;R
ES0022000004433403RW1P;04/08/2021;12;0,534;R
ES0022000004433403RW1P;04/08/2021;13;0,135;R
ES0022000004433403RW1P;04/08/2021;14;0,140;R
ES0022000004433403RW1P;04/08/2021;15;0,138;R
ES0022000004433403RW1P;04/08/2021;16;0,145;R
ES0022000004433403RW1P;04/08/2021;17;0,231;R
ES0022000004433403RW1P;04/08/2021;18;0,140;R
ES0022000004433403RW1P;04/08/2021;19;0,139;R
ES0022000004433403RW1P;04/08/2021;20;0,363;R
ES0022000004433403RW1P;04/08/2021;21;0,419;R
ES0022000004433403RW1P;04/08/2021;22;0,846;R
ES0022000004433403RW1P;04/08/2021;23;0,666;R
ES0022000004433403RW1P;04/08/2021;24;0,437;R
ES0022000004433403RW1P;05/08/2021;1;0,262;R
ES0022000004433403RW1P;05/08/2021;2;0,145;R
ES0022000004433403RW1P;05/08/2021;3;0,108;R
ES0022000004433403RW1P;05/08/2021;4;0,124;R
ES0022000004433403RW1P;05/08/2021;5;0,111;R
ES0022000004433403RW1P;05/08/2021;6;0,196;R
ES0022000004433403RW1P;05/08/2021;7;0,156;R
ES0022000004433403RW1P;05/08/2021;8;0,119;R
ES0022000004433403RW1P;05/08/2021;9;0,130;R
ES0022000004433403RW1P;05/08/2021;10;0,436;R
ES0022000004433403RW1P;05/08/2021;11;0,663;R
ES0022000004433403RW1P;05/08/2021;12;1,282;R
ES0022000004433403RW1P;05/08/2021;13;1,194;R
ES0022000004433403RW1P;05/08/2021;14;0,953;R
ES0022000004433403RW1P;05/08/2021;15;0,910;R
ES0022000004433403RW1P;05/08/2021;16;0,901;R
ES0022000004433403RW1P;05/08/2021;17;0,515;R
ES0022000004433403RW1P;05/08/2021;18;0,386;R
ES0022000004433403RW1P;05/08/2021;19;0,497;R
ES0022000004433403RW1P;05/08/2021;20;0,462;R
ES0022000004433403RW1P;05/08/2021;21;1,189;R
ES0022000004433403RW1P;05/08/2021;22;0,794;R
ES0022000004433403RW1P;05/08/2021;23;0,410;R
ES0022000004433403RW1P;05/08/2021;24;0,352;R
ES0022000004433403RW1P;06/08/2021;1;0,188;R
ES0022000004433403RW1P;06/08/2021;2;0,123;R
ES0022000004433403RW1P;06/08/2021;3;0,118;R
ES0022000004433403RW1P;06/08/2021;4;0,103;R
ES0022000004433403RW1P;06/08/2021;5;0,129;R
ES0022000004433403RW1P;06/08/2021;6;0,103;R
ES0022000004433403RW1P;06/08/2021;7;0,113;R
ES0022000004433403RW1P;06/08/2021;8;0,109;R
ES0022000004433403RW1P;06/08/2021;9;0,324;R
ES0022000004433403RW1P;06/08/2021;10;0,395;R
ES0022000004433403RW1P;06/08/2021;11;0,358;R
ES0022000004433403RW1P;06/08/2021;12;0,263;R
ES0022000004433403RW1P;06/08/2021;13;0,263;R
ES0022000004433403RW1P;06/08/2021;14;0,495;R
ES0022000004433403RW1P;06/08/2021;15;0,391;R
ES0022000004433403RW1P;06/08/2021;16;0,479;R
ES0022000004433403RW1P;06/08/2021;17;0,417;R
ES0022000004433403RW1P;06/08/2021;18;0,124;R
ES0022000004433403RW1P;06/08/2021;19;0,111;R
ES0022000004433403RW1P;06/08/2021;20;0,121;R
ES0022000004433403RW1P;06/08/2021;21;0,189;R
ES0022000004433403RW1P;06/08/2021;22;0,142;R
ES0022000004433403RW1P;06/08/2021;23;0,107;R
ES0022000004433403RW1P;06/08/2021;24;0,110;R
ES0022000004433403RW1P;07/08/2021;1;0,111;R
ES0022000004433403RW1P;07/08/2021;2;0,235;R
ES0022000004433403RW1P;07/08/2021;3;0,115;R
ES0022000004433403RW1P;07/08/2021;4;0,266;R
ES0022000004433403RW1P;07/08/2021;5;0,157;R
ES0022000004433403RW1P;07/08/2021;6;0,117;R
ES0022000004433403RW1P;07/08/2021;7;0,103;R
ES0022000004433403RW1P;07/08/2021;8;0,103;R
ES0022000004433403RW1P;07/08/2021;9;0,122;R
ES0022000004433403RW1P;07/08/2021;10;0,102;R
ES0022000004433403RW1P;07/08/2021;11;0,121;R
ES0022000004433403RW1P;07/08/2021;12;0,474;R
ES0022000004433403RW1P;07/08/2021;13;0,419;R
ES0022000004433403RW1P;07/08/2021;14;0,464;R
ES0022000004433403RW1P;07/08/2021;15;0,503;R
ES0022000004433403RW1P;07/08/2021;16;0,393;R
ES0022000004433403RW1P;07/08/2021;17;0,391;R
ES0022000004433403RW1P;07/08/2021;18;0,408;R
ES0022000004433403RW1P;07/08/2021;19;1,279;R
ES0022000004433403RW1P;07/08/2021;20;0,825;R
ES0022000004433403RW1P;07/08/2021;21;0,517;R
ES0022000004433403RW1P;07/08/2021;22;1,480;R
ES0022000004433403RW1P;07/08/2021;23;0,457;R
ES0022000004433403RW1P;07/08/2021;24;0,432;R
ES0022000004433403RW1P;08/08/2021;1;0,176;R
ES0022000004433403RW1P;08/08/2021;2;0,142;R
ES0022000004433403RW1P;08/08/2021;3;0,134;R
ES0022000004433403RW1P;08/08/2021;4;0,114;R
ES0022000004433403RW1P;08/08/2021;5;0,099;R
ES0022000004433403RW1P;08/08/2021;6;0,110;R
ES0022000004433403RW1P;08/08/2021;7;0,096;R
ES0022000004433403RW1P;08/08/2021;8;0,189;R
ES0022000004433403RW1P;08/08/2021;9;0,137;R
ES0022000004433403RW1P;08/08/2021;10;0,243;R
ES0022000004433403RW1P;08/08/2021;11;0,592;R
ES0022000004433403RW1P;08/08/2021;12;0,964;R
ES0022000004433403RW1P;08/08/2021;13;0,898;R
ES0022000004433403RW1P;08/08/2021;14;1,463;R
ES0022000004433403RW1P;08/08/2021;15;0,529;R
ES0022000004433403RW1P;08/08/2021;16;0,404;R
ES0022000004433403RW1P;08/08/2021;17;0,407;R
ES0022000004433403RW1P;08/08/2021;18;0,395;R
ES0022000004433403RW1P;08/08/2021;19;0,465;R
ES0022000004433403RW1P;08/08/2021;20;0,391;R
ES0022000004433403RW1P;08/08/2021;21;0,644;R
ES0022000004433403RW1P;08/08/2021;22;0,847;R
ES0022000004433403RW1P;08/08/2021;23;1,262;R
ES0022000004433403RW1P;08/08/2021;24;0,701;R
ES0022000004433403RW1P;09/08/2021;1;0,207;R
ES0022000004433403RW1P;09/08/2021;2;0,231;R
ES0022000004433403RW1P;09/08/2021;3;0,145;R
ES0022000004433403RW1P;09/08/2021;4;0,115;R
ES0022000004433403RW1P;09/08/2021;5;0,113;R
ES0022000004433403RW1P;09/08/2021;6;0,112;R
ES0022000004433403RW1P;09/08/2021;7;0,111;R
ES0022000004433403RW1P;09/08/2021;8;0,099;R
ES0022000004433403RW1P;09/08/2021;9;0,157;R
ES0022000004433403RW1P;09/08/2021;10;0,372;R
ES0022000004433403RW1P;09/08/2021;11;0,317;R
ES0022000004433403RW1P;09/08/2021;12;0,118;R
ES0022000004433403RW1P;09/08/2021;13;0,229;R
ES0022000004433403RW1P;09/08/2021;14;0,747;R
ES0022000004433403RW1P;09/08/2021;15;0,748;R
ES0022000004433403RW1P;09/08/2021;16;0,551;R
ES0022000004433403RW1P;09/08/2021;17;0,412;R
ES0022000004433403RW1P;09/08/2021;18;0,459;R
ES0022000004433403RW1P;09/08/2021;19;0,426;R
ES0022000004433403RW1P;09/08/2021;20;0,395;R
ES0022000004433403RW1P;09/08/2021;21;0,398;R
ES0022000004433403RW1P;09/08/2021;22;0,707;R
ES0022000004433403RW1P;09/08/2021;23;1,073;R
ES0022000004433403RW1P;09/08/2021;24;0,753;R
ES0022000004433403RW1P;10/08/2021;1;0,707;R
ES0022000004433403RW1P;10/08/2021;2;0,179;R
ES0022000004433403RW1P;10/08/2021;3;0,138;R
ES0022000004433403RW1P;10/08/2021;4;0,122;R
ES0022000004433403RW1P;10/08/2021;5;0,117;R
ES0022000004433403RW1P;10/08/2021;6;0,116;R
ES0022000004433403RW1P;10/08/2021;7;0,117;R
ES0022000004433403RW1P;10/08/2021;8;0,104;R
ES0022000004433403RW1P;10/08/2021;9;0,119;R
ES0022000004433403RW1P;10/08/2021;10;0,127;R
ES0022000004433403RW1P;10/08/2021;11;0,311;R
ES0022000004433403RW1P;10/08/2021;12;0,309;R
ES0022000004433403RW1P;10/08/2021;13;0,368;R
ES0022000004433403RW1P;10/08/2021;14;1,185;R
ES0022000004433403RW1P;10/08/2021;15;0,502;R
ES0022000004433403RW1P;10/08/2021;16;0,463;R
ES0022000004433403RW1P;10/08/2021;17;0,452;R
ES0022000004433403RW1P;10/08/2021;18;0,487;R
ES0022000004433403RW1P;10/08/2021;19;0,436;R
ES0022000004433403RW1P;10/08/2021;20;0,437;R
ES0022000004433403RW1P;10/08/2021;21;0,334;R
ES0022000004433403RW1P;10/08/2021;22;0,553;R
ES0022000004433403RW1P;10/08/2021;23;0,521;R
ES0022000004433403RW1P;10/08/2021;24;0,396;R
ES0022000004433403RW1P;11/08/2021;1;0,169;R
ES0022000004433403RW1P;11/08/2021;2;0,133;R
ES0022000004433403RW1P;11/08/2021;3;0,185;R
ES0022000004433403RW1P;11/08/2021;4;0,120;R
ES0022000004433403RW1P;11/08/2021;5;0,125;R
ES0022000004433403RW1P;11/08/2021;6;0,103;R
ES0022000004433403RW1P;11/08/2021;7;0,109;R
ES0022000004433403RW1P;11/08/2021;8;0,124;R
ES0022000004433403RW1P;11/08/2021;9;0,108;R
ES0022000004433403RW1P;11/08/2021;10;0,692;R
ES0022000004433403RW1P;11/08/2021;11;1,670;R
ES0022000004433403RW1P;11/08/2021;12;1,404;R
ES0022000004433403RW1P;11/08/2021;13;0,489;R
ES0022000004433403RW1P;11/08/2021;14;0,707;R
ES0022000004433403RW1P;11/08/2021;15;0,822;R
ES0022000004433403RW1P;11/08/2021;16;0,436;R
ES0022000004433403RW1P;11/08/2021;17;0,578;R
ES0022000004433403RW1P;11/08/2021;18;0,666;R
ES0022000004433403RW1P;11/08/2021;19;0,498;R
ES0022000004433403RW1P;11/08/2021;20;0,420;R
ES0022000004433403RW1P;11/08/2021;21;0,515;R
ES0022000004433403RW1P;11/08/2021;22;0,468;R
ES0022000004433403RW1P;11/08/2021;23;0,645;R
ES0022000004433403RW1P;11/08/2021;24;0,517;R
ES0022000004433403RW1P;12/08/2021;1;0,327;R
ES0022000004433403RW1P;12/08/2021;2;0,182;R
ES0022000004433403RW1P;12/08/2021;3;0,207;R
ES0022000004433403RW1P;12/08/2021;4;0,180;R
ES0022000004433403RW1P;12/08/2021;5;0,127;R
ES0022000004433403RW1P;12/08/2021;6;0,126;R
ES0022000004433403RW1P;12/08/2021;7;0,112;R
ES0022000004433403RW1P;12/08/2021;8;0,451;R
ES0022000004433403RW1P;12/08/2021;9;0,680;R
ES0022000004433403RW1P;12/08/2021;10;0,686;R
ES0022000004433403RW1P;12/08/2021;11;0,339;R
ES0022000004433403RW1P;12/08/2021;12;0,093;R
ES0022000004433403RW1P;12/08/2021;13;0,099;R
ES0022000004433403RW1P;12/08/2021;14;0,082;R
ES0022000004433403RW1P;12/08/2021;15;0,095;R
ES0022000004433403RW1P;12/08/2021;16;0,086;R
ES0022000004433403RW1P;12/08/2021;17;0,093;R
ES0022000004433403RW1P;12/08/2021;18;0,089;R
ES0022000004433403RW1P;12/08/2021;19;0,086;R
ES0022000004433403RW1P;12/08/2021;20;0,099;R
ES0022000004433403RW1P;12/08/2021;21;0,084;R
ES0022000004433403RW1P;12/08/2021;22;0,087;R
ES0022000004433403RW1P;12/08/2021;23;0,096;R
ES0022000004433403RW1P;12/08/2021;24;0,081;R
ES0022000004433403RW1P;13/08/2021;1;0,089;R
ES0022000004433403RW1P;13/08/2021;2;0,092;R
ES0022000004433403RW1P;13/08/2021;3;0,079;R
ES0022000004433403RW1P;13/08/2021;4;0,100;R
ES0022000004433403RW1P;13/08/2021;5;0,078;R
ES0022000004433403RW1P;13/08/2021;6;0,093;R
ES0022000004433403RW1P;13/08/2021;7;0,083;R
ES0022000004433403RW1P;13/08/2021;8;0,088;R
ES0022000004433403RW1P;13/08/2021;9;0,086;R
ES0022000004433403RW1P;13/08/2021;10;0,088;R
ES0022000004433403RW1P;13/08/2021;11;0,084;R
ES0022000004433403RW1P;13/08/2021;12;0,088;R
ES0022000004433403RW1P;13/08/2021;13;0,103;R
ES0022000004433403RW1P;13/08/2021;14;0,079;R
ES0022000004433403RW1P;13/08/2021;15;0,095;R
ES0022000004433403RW1P;13/08/2021;16;0,090;R
ES0022000004433403RW1P;13/08/2021;17;0,084;R
ES0022000004433403RW1P;13/08/2021;18;0,099;R
ES0022000004433403RW1P;13/08/2021;19;0,092;R
ES0022000004433403RW1P;13/08/2021;20;0,086;R
ES0022000004433403RW1P;13/08/2021;21;0,095;R
ES0022000004433403RW1P;13/08/2021;22;0,097;R
ES0022000004433403RW1P;13/08/2021;23;0,085;R
ES0022000004433403RW1P;13/08/2021;24;0,087;R
ES0022000004433403RW1P;14/08/2021;1;0,099;R
ES0022000004433403RW1P;14/08/2021;2;0,089;R
ES0022000004433403RW1P;14/08/2021;3;0,085;R
ES0022000004433403RW1P;14/08/2021;4;0,097;R
ES0022000004433403RW1P;14/08/2021;5;0,090;R
ES0022000004433403RW1P;14/08/2021;6;0,082;R
ES0022000004433403RW1P;14/08/2021;7;0,098;R
ES0022000004433403RW1P;14/08/2021;8;0,086;R
ES0022000004433403RW1P;14/08/2021;9;0,088;R
ES0022000004433403RW1P;14/08/2021;10;0,096;R
ES0022000004433403RW1P;14/08/2021;11;0,079;R
ES0022000004433403RW1P;14/08/2021;12;0,100;R
ES0022000004433403RW1P;14/08/2021;13;0,099;R
ES0022000004433403RW1P;14/08/2021;14;0,082;R
ES0022000004433403RW1P;14/08/2021;15;0,099;R
ES0022000004433403RW1P;14/08/2021;16;0,087;R
ES0022000004433403RW1P;14/08/2021;17;0,089;R
ES0022000004433403RW1P;14/08/2021;18;0,099;R
ES0022000004433403RW1P;14/08/2021;19;0,086;R
ES0022000004433403RW1P;14/08/2021;20;0,093;R
ES0022000004433403RW1P;14/08/2021;21;0,096;R
ES0022000004433403RW1P;14/08/2021;22;0,084;R
ES0022000004433403RW1P;14/08/2021;23;0,097;R
ES0022000004433403RW1P;14/08/2021;24;0,087;R
ES0022000004433403RW1P;15/08/2021;1;0,088;R
ES0022000004433403RW1P;15/08/2021;2;0,089;R
ES0022000004433403RW1P;15/08/2021;3;0,088;R
ES0022000004433403RW1P;15/08/2021;4;0,087;R
ES0022000004433403RW1P;15/08/2021;5;0,090;R
ES0022000004433403RW1P;15/08/2021;6;0,080;R
ES0022000004433403RW1P;15/08/2021;7;0,097;R
ES0022000004433403RW1P;15/08/2021;8;0,075;R
ES0022000004433403RW1P;15/08/2021;9;0,162;R
ES0022000004433403RW1P;15/08/2021;10;0,131;R
ES0022000004433403RW1P;15/08/2021;11;0,096;R
ES0022000004433403RW1P;15/08/2021;12;0,082;R
ES0022000004433403RW1P;15/08/2021;13;0,111;R
ES0022000004433403RW1P;15/08/2021;14;0,092;R
ES0022000004433403RW1P;15/08/2021;15;0,082;R
ES0022000004433403RW1P;15/08/2021;16;0,089;R
ES0022000004433403RW1P;15/08/2021;17;0,097;R
ES0022000004433403RW1P;15/08/2021;18;0,090;R
ES0022000004433403RW1P;15/08/2021;19;0,087;R
ES0022000004433403RW1P;15/08/2021;20;0,089;R
ES0022000004433403RW1P;15/08/2021;21;0,095;R
ES0022000004433403RW1P;15/08/2021;22;0,093;R
ES0022000004433403RW1P;15/08/2021;23;0,081;R
ES0022000004433403RW1P;15/08/2021;24;0,092;R
ES0022000004433403RW1P;16/08/2021;1;0,089;R
